"sex_id","age_group_id","year_id","location_id","draw","value"
3,22,2021,1,1,7564359811.46242
3,22,2022,1,1,7633273507.56705
3,22,2023,1,1,7705904578.56455
3,22,2024,1,1,7778041035.74567
3,22,2025,1,1,7849303154.85191
3,22,2026,1,1,7919727643.48737
3,22,2027,1,1,7989381808.55377
3,22,2028,1,1,8058245035.05447
3,22,2029,1,1,8126364249.15035
3,22,2030,1,1,8193856442.91967
3,22,2031,1,1,8260450575.52746
3,22,2032,1,1,8326004300.14097
3,22,2033,1,1,8390570013.31046
3,22,2034,1,1,8454160554.67996
3,22,2035,1,1,8516770147.98318
3,22,2036,1,1,8578196561.01958
3,22,2037,1,1,8638323127.57665
3,22,2038,1,1,8697089669.4569
3,22,2039,1,1,8754426954.87718
3,22,2040,1,1,8810194702.22546
3,22,2041,1,1,8864229327.00691
3,22,2042,1,1,8916592804.30088
3,22,2043,1,1,8967334347.59171
3,22,2044,1,1,9016326780.5143
3,22,2045,1,1,9063440917.29371
3,22,2046,1,1,9108640155.32538
3,22,2047,1,1,9151804716.87635
3,22,2048,1,1,9192946532.24171
3,22,2049,1,1,9232142945.61555
3,22,2050,1,1,9269494468.10086
3,22,2051,1,1,9305100653.20748
3,22,2052,1,1,9338879980.32529
3,22,2053,1,1,9370887413.57265
3,22,2054,1,1,9401314972.5988
3,22,2055,1,1,9430042846.94724
3,22,2056,1,1,9457228825.10588
3,22,2057,1,1,9483003211.51895
3,22,2058,1,1,9507398043.34495
3,22,2059,1,1,9530467032.62655
3,22,2060,1,1,9552110453.11586
3,22,2061,1,1,9572493913.70468
3,22,2062,1,1,9591697291.99032
3,22,2063,1,1,9609685705.77242
3,22,2064,1,1,9626385480.30256
3,22,2065,1,1,9641804717.8368
3,22,2066,1,1,9655840058.28311
3,22,2067,1,1,9668574991.69821
3,22,2068,1,1,9679854593.05408
3,22,2069,1,1,9689538555.54686
3,22,2070,1,1,9697840920.28817
3,22,2071,1,1,9704873234.38662
3,22,2072,1,1,9710462438.88863
3,22,2073,1,1,9714394910.67528
3,22,2074,1,1,9717032617.60941
3,22,2075,1,1,9718357613.72196
3,22,2076,1,1,9718256167.50357
3,22,2077,1,1,9716864429.73414
3,22,2078,1,1,9714365190.62362
3,22,2079,1,1,9710857373.40348
3,22,2080,1,1,9706081825.43035
3,22,2081,1,1,9700182400.12663
3,22,2082,1,1,9693408241.8163
3,22,2083,1,1,9685704743.91619
3,22,2084,1,1,9677342039.92502
3,22,2085,1,1,9668341508.39788
3,22,2086,1,1,9658449475.31512
3,22,2087,1,1,9647668973.64857
3,22,2088,1,1,9635956056.43635
3,22,2089,1,1,9623476945.1067
3,22,2090,1,1,9610221636.95609
3,22,2091,1,1,9596062019.92249
3,22,2092,1,1,9580893318.33661
3,22,2093,1,1,9564794759.89738
3,22,2094,1,1,9547871736.66175
3,22,2095,1,1,9530018080.79141
3,22,2096,1,1,9511270020.02526
3,22,2097,1,1,9491571910.98766
3,22,2098,1,1,9470923153.92553
3,22,2099,1,1,9449478388.63009
3,22,2100,1,1,9427326273.47109
3,22,2021,1,2,7605455823.9359
3,22,2022,1,2,7667964939.07014
3,22,2023,1,2,7732996698.65909
3,22,2024,1,2,7797262886.93467
3,22,2025,1,2,7860353158.13202
3,22,2026,1,2,7922430640.04956
3,22,2027,1,2,7983604245.08856
3,22,2028,1,2,8043810939.98654
3,22,2029,1,2,8103023427.37779
3,22,2030,1,2,8161386592.08823
3,22,2031,1,2,8218678252.94229
3,22,2032,1,2,8274703801.65839
3,22,2033,1,2,8329505995.40292
3,22,2034,1,2,8383091160.74417
3,22,2035,1,2,8435460022.64024
3,22,2036,1,2,8486334999.02886
3,22,2037,1,2,8535735291.84197
3,22,2038,1,2,8583658143.6607
3,22,2039,1,2,8629946521.85475
3,22,2040,1,2,8674490065.29572
3,22,2041,1,2,8717198240.33603
3,22,2042,1,2,8757908132.90561
3,22,2043,1,2,8796481297.07827
3,22,2044,1,2,8832923227.05199
3,22,2045,1,2,8867087755.39888
3,22,2046,1,2,8898953807.62045
3,22,2047,1,2,8928449913.01469
3,22,2048,1,2,8955532405.66997
3,22,2049,1,2,8980150449.19824
3,22,2050,1,2,9002375342.62173
3,22,2051,1,2,9022453582.55121
3,22,2052,1,2,9040342684.41038
3,22,2053,1,2,9055942623.34038
3,22,2054,1,2,9069541360.58056
3,22,2055,1,2,9081245734.67157
3,22,2056,1,2,9091153400.97139
3,22,2057,1,2,9099276191.06375
3,22,2058,1,2,9105675106.49222
3,22,2059,1,2,9110465297.67435
3,22,2060,1,2,9113517349.51634
3,22,2061,1,2,9114976797.04119
3,22,2062,1,2,9114927319.99387
3,22,2063,1,2,9113295634.99187
3,22,2064,1,2,9110021305.49971
3,22,2065,1,2,9105207012.23603
3,22,2066,1,2,9098858193.21578
3,22,2067,1,2,9090958099.16704
3,22,2068,1,2,9081465285.3232
3,22,2069,1,2,9070137364.63172
3,22,2070,1,2,9057053507.37872
3,22,2071,1,2,9042374585.77841
3,22,2072,1,2,9025983523.54444
3,22,2073,1,2,9007802309.0786
3,22,2074,1,2,8988143079.56314
3,22,2075,1,2,8967044972.23931
3,22,2076,1,2,8944222397.77348
3,22,2077,1,2,8919638339.32471
3,22,2078,1,2,8893477999.73958
3,22,2079,1,2,8865903488.26034
3,22,2080,1,2,8836823121.8773
3,22,2081,1,2,8806366755.16551
3,22,2082,1,2,8774579817.28823
3,22,2083,1,2,8741408509.4942
3,22,2084,1,2,8707179336.08119
3,22,2085,1,2,8671955552.71878
3,22,2086,1,2,8635540032.76422
3,22,2087,1,2,8597973380.74967
3,22,2088,1,2,8559353130.83685
3,22,2089,1,2,8519717409.0802
3,22,2090,1,2,8479122454.63581
3,22,2091,1,2,8437547795.19606
3,22,2092,1,2,8394831688.65082
3,22,2093,1,2,8350922495.73614
3,22,2094,1,2,8306072340.8588
3,22,2095,1,2,8260067358.25162
3,22,2096,1,2,8212837209.23856
3,22,2097,1,2,8164602741.15167
3,22,2098,1,2,8115353021.68265
3,22,2099,1,2,8065100336.32685
3,22,2100,1,2,8013964949.07749
3,22,2021,1,3,7832334645.23758
3,22,2022,1,3,7897543553.48875
3,22,2023,1,3,7963670644.53736
3,22,2024,1,3,8029157958.78566
3,22,2025,1,3,8093600345.89856
3,22,2026,1,3,8157070281.91534
3,22,2027,1,3,8219600968.62819
3,22,2028,1,3,8281182382.03495
3,22,2029,1,3,8341762750.55417
3,22,2030,1,3,8401452884.34834
3,22,2031,1,3,8460127692.2605
3,22,2032,1,3,8517567093.82824
3,22,2033,1,3,8573750273.02433
3,22,2034,1,3,8628723700.13154
3,22,2035,1,3,8682454278.71822
3,22,2036,1,3,8734750277.73831
3,22,2037,1,3,8785483675.09759
3,22,2038,1,3,8834495172.28918
3,22,2039,1,3,8881778134.72747
3,22,2040,1,3,8927329799.67462
3,22,2041,1,3,8970936557.43169
3,22,2042,1,3,9012398627.71728
3,22,2043,1,3,9051638522.82458
3,22,2044,1,3,9088646097.37159
3,22,2045,1,3,9123385596.68532
3,22,2046,1,3,9155922937.83392
3,22,2047,1,3,9185945476.4728
3,22,2048,1,3,9213406079.40821
3,22,2049,1,3,9238437652.50685
3,22,2050,1,3,9261050108.64783
3,22,2051,1,3,9281448243.07217
3,22,2052,1,3,9299618483.53829
3,22,2053,1,3,9315476783.32052
3,22,2054,1,3,9329265281.89462
3,22,2055,1,3,9340945006.11704
3,22,2056,1,3,9350500651.63231
3,22,2057,1,3,9358176807.88089
3,22,2058,1,3,9364104050.51761
3,22,2059,1,3,9368204061.37711
3,22,2060,1,3,9370394156.10476
3,22,2061,1,3,9370940341.90331
3,22,2062,1,3,9369946532.37667
3,22,2063,1,3,9367334108.81892
3,22,2064,1,3,9363117569.30843
3,22,2065,1,3,9357347526.49624
3,22,2066,1,3,9349662807.54499
3,22,2067,1,3,9340380009.37969
3,22,2068,1,3,9329485320.81761
3,22,2069,1,3,9316706934.76595
3,22,2070,1,3,9302255199.52243
3,22,2071,1,3,9286114246.11196
3,22,2072,1,3,9268064242.52238
3,22,2073,1,3,9247902531.63843
3,22,2074,1,3,9226139310.40776
3,22,2075,1,3,9202840947.70416
3,22,2076,1,3,9177789325.33936
3,22,2077,1,3,9151089052.74304
3,22,2078,1,3,9122995879.42991
3,22,2079,1,3,9093571385.55843
3,22,2080,1,3,9062558212.47896
3,22,2081,1,3,9030187901.76377
3,22,2082,1,3,8996536343.11486
3,22,2083,1,3,8961588753.15342
3,22,2084,1,3,8925651533.91811
3,22,2085,1,3,8888659512.44629
3,22,2086,1,3,8850293181.36172
3,22,2087,1,3,8810562421.35669
3,22,2088,1,3,8769658977.72488
3,22,2089,1,3,8727783912.13572
3,22,2090,1,3,8684910585.01978
3,22,2091,1,3,8640827984.53996
3,22,2092,1,3,8595480719.06287
3,22,2093,1,3,8548970487.31398
3,22,2094,1,3,8501489319.18707
3,22,2095,1,3,8452925804.88679
3,22,2096,1,3,8403285831.57276
3,22,2097,1,3,8352639803.69741
3,22,2098,1,3,8300977490.3954
3,22,2099,1,3,8248404357.79672
3,22,2100,1,3,8194959895.91552
3,22,2021,1,4,8009992400.14022
3,22,2022,1,4,8077921632.08598
3,22,2023,1,4,8149560091.7685
3,22,2024,1,4,8220647763.89028
3,22,2025,1,4,8290664982.41802
3,22,2026,1,4,8359562930.88324
3,22,2027,1,4,8427480599.10107
3,22,2028,1,4,8494476643.54807
3,22,2029,1,4,8560505938.79368
3,22,2030,1,4,8625627231.05196
3,22,2031,1,4,8689665972.64659
3,22,2032,1,4,8752410880.41207
3,22,2033,1,4,8813630046.7884
3,22,2034,1,4,8873461966.70872
3,22,2035,1,4,8932128981.57553
3,22,2036,1,4,8989276340.01788
3,22,2037,1,4,9044748980.80933
3,22,2038,1,4,9098527672.88349
3,22,2039,1,4,9150494282.73563
3,22,2040,1,4,9200548413.38387
3,22,2041,1,4,9248597382.2606
3,22,2042,1,4,9294511992.35761
3,22,2043,1,4,9337996256.63131
3,22,2044,1,4,9378914164.12414
3,22,2045,1,4,9417540428.24843
3,22,2046,1,4,9453918347.74903
3,22,2047,1,4,9487788093.01426
3,22,2048,1,4,9519167355.70549
3,22,2049,1,4,9547987741.2842
3,22,2050,1,4,9574395460.23827
3,22,2051,1,4,9598620946.07163
3,22,2052,1,4,9620550865.07657
3,22,2053,1,4,9640202934.37483
3,22,2054,1,4,9657610271.5217
3,22,2055,1,4,9672862271.9211
3,22,2056,1,4,9686194660.13829
3,22,2057,1,4,9697616209.60705
3,22,2058,1,4,9707158014.30068
3,22,2059,1,4,9714913721.24663
3,22,2060,1,4,9720881828.74946
3,22,2061,1,4,9725105761.89224
3,22,2062,1,4,9727678815.84669
3,22,2063,1,4,9728655825.55871
3,22,2064,1,4,9727882991.95012
3,22,2065,1,4,9725423043.34739
3,22,2066,1,4,9721229708.08603
3,22,2067,1,4,9715301007.30976
3,22,2068,1,4,9707667519.96298
3,22,2069,1,4,9698145250.88413
3,22,2070,1,4,9686722935.56965
3,22,2071,1,4,9673571257.83447
3,22,2072,1,4,9658426759.73029
3,22,2073,1,4,9641269439.98557
3,22,2074,1,4,9622501902.36286
3,22,2075,1,4,9602007940.99583
3,22,2076,1,4,9579769176.06863
3,22,2077,1,4,9555743168.50211
3,22,2078,1,4,9530084021.63557
3,22,2079,1,4,9502932968.72177
3,22,2080,1,4,9474194475.63335
3,22,2081,1,4,9444034047.69321
3,22,2082,1,4,9412476706.55641
3,22,2083,1,4,9379422697.62375
3,22,2084,1,4,9345154069.05521
3,22,2085,1,4,9309855113.05475
3,22,2086,1,4,9273235689.65722
3,22,2087,1,4,9235252935.52612
3,22,2088,1,4,9196087105.27496
3,22,2089,1,4,9155813958.7702
3,22,2090,1,4,9114413129.05777
3,22,2091,1,4,9071865368.28269
3,22,2092,1,4,9028011381.58187
3,22,2093,1,4,8982918213.01692
3,22,2094,1,4,8936780896.49445
3,22,2095,1,4,8889536468.32371
3,22,2096,1,4,8841026563.14696
3,22,2097,1,4,8791333538.12301
3,22,2098,1,4,8740439085.49524
3,22,2099,1,4,8688434572.35122
3,22,2100,1,4,8635507726.83042
3,22,2021,1,5,8131192061.93777
3,22,2022,1,5,8198116846.47184
3,22,2023,1,5,8271521974.98491
3,22,2024,1,5,8344501056.16877
3,22,2025,1,5,8416515365.46172
3,22,2026,1,5,8487651507.11448
3,22,2027,1,5,8557991822.74996
3,22,2028,1,5,8627455919.67302
3,22,2029,1,5,8696103020.27852
3,22,2030,1,5,8764036164.12357
3,22,2031,1,5,8831027600.52928
3,22,2032,1,5,8896931438.19045
3,22,2033,1,5,8961697365.3173
3,22,2034,1,5,9025222805.76992
3,22,2035,1,5,9087574885.18329
3,22,2036,1,5,9148573043.69541
3,22,2037,1,5,9208135753.0247
3,22,2038,1,5,9266251005.48053
3,22,2039,1,5,9322814322.7611
3,22,2040,1,5,9377779876.6831
3,22,2041,1,5,9430978223.8266
3,22,2042,1,5,9482251951.05462
3,22,2043,1,5,9531574911.19737
3,22,2044,1,5,9578847813.69988
3,22,2045,1,5,9624094666.61741
3,22,2046,1,5,9667321960.17689
3,22,2047,1,5,9708399588.22745
3,22,2048,1,5,9747265269.86686
3,22,2049,1,5,9783813713.85892
3,22,2050,1,5,9818317045.72315
3,22,2051,1,5,9850982384.93803
3,22,2052,1,5,9881636312.13931
3,22,2053,1,5,9910240596.26685
3,22,2054,1,5,9937067092.19885
3,22,2055,1,5,9962144210.0885
3,22,2056,1,5,9985537134.65644
3,22,2057,1,5,10007380991.1779
3,22,2058,1,5,10027545496.2755
3,22,2059,1,5,10046167425.5843
3,22,2060,1,5,10063312642.5122
3,22,2061,1,5,10079044974.8388
3,22,2062,1,5,10093435926.0644
3,22,2063,1,5,10106432304.3159
3,22,2064,1,5,10117991938.9593
3,22,2065,1,5,10128146469.8341
3,22,2066,1,5,10136896182.2604
3,22,2067,1,5,10144245556.0934
3,22,2068,1,5,10150074981.7075
3,22,2069,1,5,10154149912.3555
3,22,2070,1,5,10156509630.0495
3,22,2071,1,5,10157240911.2439
3,22,2072,1,5,10156245275.9309
3,22,2073,1,5,10153413417.5272
3,22,2074,1,5,10149064314.6426
3,22,2075,1,5,10143218041.0538
3,22,2076,1,5,10135766490.519
3,22,2077,1,5,10126924476.8502
3,22,2078,1,5,10116769143.1187
3,22,2079,1,5,10105269544.6904
3,22,2080,1,5,10092406332.6371
3,22,2081,1,5,10078191782.9115
3,22,2082,1,5,10062611348.6295
3,22,2083,1,5,10045844118.9901
3,22,2084,1,5,10028130567.8611
3,22,2085,1,5,10009462446.8086
3,22,2086,1,5,9989709499.75702
3,22,2087,1,5,9968815548.91008
3,22,2088,1,5,9946761486.0412
3,22,2089,1,5,9923792243.02297
3,22,2090,1,5,9899768133.10067
3,22,2091,1,5,9874613588.94751
3,22,2092,1,5,9848311009.48919
3,22,2093,1,5,9820800349.52921
3,22,2094,1,5,9792397866.73603
3,22,2095,1,5,9762978708.07786
3,22,2096,1,5,9732482223.51652
3,22,2097,1,5,9700939952.42694
3,22,2098,1,5,9668425967.18264
3,22,2099,1,5,9635068218.02481
3,22,2100,1,5,9600931681.96778
3,22,2021,1,6,7880336940.36609
3,22,2022,1,6,7946681236.1553
3,22,2023,1,6,8017185889.05941
3,22,2024,1,6,8087271817.69385
3,22,2025,1,6,8156467130.60503
3,22,2026,1,6,8224836142.66626
3,22,2027,1,6,8292285658.22569
3,22,2028,1,6,8358979920.48622
3,22,2029,1,6,8425063280.36342
3,22,2030,1,6,8490369729.19975
3,22,2031,1,6,8554657528.59729
3,22,2032,1,6,8617846684.83405
3,22,2033,1,6,8679971947.60972
3,22,2034,1,6,8740845968.86867
3,22,2035,1,6,8800695729.42515
3,22,2036,1,6,8859419267.38737
3,22,2037,1,6,8916676586.01107
3,22,2038,1,6,8972474785.35517
3,22,2039,1,6,9026659036.00628
3,22,2040,1,6,9079206435.81666
3,22,2041,1,6,9130098616.24949
3,22,2042,1,6,9179129210.96359
3,22,2043,1,6,9226264494.93745
3,22,2044,1,6,9271467342.53403
3,22,2045,1,6,9314791594.09216
3,22,2046,1,6,9356284037.70981
3,22,2047,1,6,9395721111.58664
3,22,2048,1,6,9432996853.57694
3,22,2049,1,6,9468108269.70441
3,22,2050,1,6,9501281096.58764
3,22,2051,1,6,9532621031.66167
3,22,2052,1,6,9562062797.47683
3,22,2053,1,6,9589644962.6484
3,22,2054,1,6,9615597579.60879
3,22,2055,1,6,9639860025.72859
3,22,2056,1,6,9662487386.45151
3,22,2057,1,6,9683726722.37787
3,22,2058,1,6,9703522497.38462
3,22,2059,1,6,9721852955.68425
3,22,2060,1,6,9738776598.4997
3,22,2061,1,6,9754408622.41053
3,22,2062,1,6,9768807466.36291
3,22,2063,1,6,9781779399.30096
3,22,2064,1,6,9793189989.31935
3,22,2065,1,6,9803195048.08737
3,22,2066,1,6,9811597520.0223
3,22,2067,1,6,9818650632.86308
3,22,2068,1,6,9824452390.05095
3,22,2069,1,6,9828740417.35577
3,22,2070,1,6,9831580292.67289
3,22,2071,1,6,9833014078.50794
3,22,2072,1,6,9832864936.03747
3,22,2073,1,6,9830988493.97444
3,22,2074,1,6,9827673529.86012
3,22,2075,1,6,9823097276.47802
3,22,2076,1,6,9817153786.00592
3,22,2077,1,6,9809805961.23884
3,22,2078,1,6,9801266031.90734
3,22,2079,1,6,9791533409.54593
3,22,2080,1,6,9780438700.22889
3,22,2081,1,6,9768175638.76603
3,22,2082,1,6,9754750405.46618
3,22,2083,1,6,9740165134.50264
3,22,2084,1,6,9724780290.14533
3,22,2085,1,6,9708588952.84811
3,22,2086,1,6,9691387951.991
3,22,2087,1,6,9673212324.3332
3,22,2088,1,6,9653805445.47379
3,22,2089,1,6,9633276512.27464
3,22,2090,1,6,9611954668.02726
3,22,2091,1,6,9589792841.47067
3,22,2092,1,6,9566606343.34752
3,22,2093,1,6,9542410166.16844
3,22,2094,1,6,9517333959.81223
3,22,2095,1,6,9491236616.25085
3,22,2096,1,6,9464151522.5655
3,22,2097,1,6,9436115724.7286
3,22,2098,1,6,9406960148.04026
3,22,2099,1,6,9376705579.8777
3,22,2100,1,6,9345680323.57588
3,22,2021,1,7,7844694463.96068
3,22,2022,1,7,7909780423.03127
3,22,2023,1,7,7976275664.28957
3,22,2024,1,7,8042340582.35789
3,22,2025,1,7,8107411817.15784
3,22,2026,1,7,8171376683.28836
3,22,2027,1,7,8234391669.06279
3,22,2028,1,7,8296503939.21637
3,22,2029,1,7,8357674184.36052
3,22,2030,1,7,8417990136.74691
3,22,2031,1,7,8477292101.17289
3,22,2032,1,7,8535438067.63859
3,22,2033,1,7,8592394215.63376
3,22,2034,1,7,8648118442.574
3,22,2035,1,7,8702425806.97004
3,22,2036,1,7,8755297918.99833
3,22,2037,1,7,8806738897.51013
3,22,2038,1,7,8856485581.0276
3,22,2039,1,7,8904586445.53326
3,22,2040,1,7,8951032930.23888
3,22,2041,1,7,8995655917.86435
3,22,2042,1,7,9038337542.32073
3,22,2043,1,7,9079017573.21163
3,22,2044,1,7,9117656424.08874
3,22,2045,1,7,9154163413.17563
3,22,2046,1,7,9188444361.30428
3,22,2047,1,7,9220449473.01311
3,22,2048,1,7,9250014401.69862
3,22,2049,1,7,9276925822.9845
3,22,2050,1,7,9301639545.27279
3,22,2051,1,7,9324335870.05989
3,22,2052,1,7,9344680099.47378
3,22,2053,1,7,9362613872.74994
3,22,2054,1,7,9378515498.87055
3,22,2055,1,7,9392652531.86411
3,22,2056,1,7,9405194031.40292
3,22,2057,1,7,9416006559.49766
3,22,2058,1,7,9424919260.62799
3,22,2059,1,7,9432077115.44485
3,22,2060,1,7,9437516437.68669
3,22,2061,1,7,9441352235.42719
3,22,2062,1,7,9443699877.41981
3,22,2063,1,7,9444376106.69766
3,22,2064,1,7,9443246374.90803
3,22,2065,1,7,9440451108.53106
3,22,2066,1,7,9436057091.43941
3,22,2067,1,7,9430154779.44942
3,22,2068,1,7,9422772313.42133
3,22,2069,1,7,9413668045.57746
3,22,2070,1,7,9402734109.95415
3,22,2071,1,7,9390083018.93695
3,22,2072,1,7,9375592132.21781
3,22,2073,1,7,9359184511.76718
3,22,2074,1,7,9341211686.24824
3,22,2075,1,7,9321634910.85492
3,22,2076,1,7,9300275051.69177
3,22,2077,1,7,9277296306.58144
3,22,2078,1,7,9252913186.66901
3,22,2079,1,7,9227530097.62285
3,22,2080,1,7,9200788557.1712
3,22,2081,1,7,9172445890.22061
3,22,2082,1,7,9142937757.47581
3,22,2083,1,7,9112157444.69454
3,22,2084,1,7,9080298506.47021
3,22,2085,1,7,9047427974.73377
3,22,2086,1,7,9013193521.14479
3,22,2087,1,7,8977591656.45035
3,22,2088,1,7,8940801885.82775
3,22,2089,1,7,8902746834.97788
3,22,2090,1,7,8863397562.43056
3,22,2091,1,7,8822893870.60379
3,22,2092,1,7,8781178325.20575
3,22,2093,1,7,8738279662.54347
3,22,2094,1,7,8694459067.29161
3,22,2095,1,7,8649770010.78564
3,22,2096,1,7,8603962375.41607
3,22,2097,1,7,8557040058.64259
3,22,2098,1,7,8509073848.76837
3,22,2099,1,7,8460095616.26211
3,22,2100,1,7,8410256146.79056
3,22,2021,1,8,7920914338.01495
3,22,2022,1,8,7987448301.25184
3,22,2023,1,8,8061162250.77494
3,22,2024,1,8,8134183129.55735
3,22,2025,1,8,8206070918.98022
3,22,2026,1,8,8276885157.5345
3,22,2027,1,8,8346730209.60949
3,22,2028,1,8,8415518155.61327
3,22,2029,1,8,8483254720.66976
3,22,2030,1,8,8550107991.63586
3,22,2031,1,8,8615918994.11803
3,22,2032,1,8,8680320634.14158
3,22,2033,1,8,8743375767.92574
3,22,2034,1,8,8805204070.12164
3,22,2035,1,8,8865725670.48022
3,22,2036,1,8,8924770997.87668
3,22,2037,1,8,8982261498.26659
3,22,2038,1,8,9038112621.83128
3,22,2039,1,8,9092301218.87279
3,22,2040,1,8,9144738802.28311
3,22,2041,1,8,9195172372.89846
3,22,2042,1,8,9243622904.25987
3,22,2043,1,8,9290175032.42754
3,22,2044,1,8,9334710219.86181
3,22,2045,1,8,9377129853.23795
3,22,2046,1,8,9417358938.72887
3,22,2047,1,8,9455289075.82983
3,22,2048,1,8,9490850388.95135
3,22,2049,1,8,9524115661.09379
3,22,2050,1,8,9555302235.95661
3,22,2051,1,8,9584129047.93927
3,22,2052,1,8,9610946156.19959
3,22,2053,1,8,9636005309.29432
3,22,2054,1,8,9659194706.09746
3,22,2055,1,8,9680603557.6824
3,22,2056,1,8,9700236342.91435
3,22,2057,1,8,9718252477.1426
3,22,2058,1,8,9734705643.11315
3,22,2059,1,8,9749634990.41562
3,22,2060,1,8,9762898109.26901
3,22,2061,1,8,9774627478.02715
3,22,2062,1,8,9785004506.04326
3,22,2063,1,8,9793897360.86373
3,22,2064,1,8,9801221119.15496
3,22,2065,1,8,9807110248.81488
3,22,2066,1,8,9811504488.25506
3,22,2067,1,8,9814433862.28583
3,22,2068,1,8,9815846350.5602
3,22,2069,1,8,9815501814.98154
3,22,2070,1,8,9813456865.67922
3,22,2071,1,8,9809871785.1942
3,22,2072,1,8,9804558672.29203
3,22,2073,1,8,9797396300.11905
3,22,2074,1,8,9788814090.5236
3,22,2075,1,8,9778950997.42059
3,22,2076,1,8,9767627780.85395
3,22,2077,1,8,9754834854.91586
3,22,2078,1,8,9740823243.18032
3,22,2079,1,8,9725724065.01681
3,22,2080,1,8,9709329952.88935
3,22,2081,1,8,9691828468.38528
3,22,2082,1,8,9673297895.80435
3,22,2083,1,8,9653581389.95046
3,22,2084,1,8,9632963464.21551
3,22,2085,1,8,9611482302.70527
3,22,2086,1,8,9588934279.86398
3,22,2087,1,8,9565307410.24985
3,22,2088,1,8,9540707637.1684
3,22,2089,1,8,9515252079.86753
3,22,2090,1,8,9488750816.27782
3,22,2091,1,8,9461123764.30191
3,22,2092,1,8,9432335025.08956
3,22,2093,1,8,9402424271.35328
3,22,2094,1,8,9371520825.42063
3,22,2095,1,8,9339494478.20894
3,22,2096,1,8,9306369506.02126
3,22,2097,1,8,9272300360.01745
3,22,2098,1,8,9237233666.66169
3,22,2099,1,8,9201310079.28975
3,22,2100,1,8,9164620762.44191
3,22,2021,1,9,7912531703.48398
3,22,2022,1,9,7975356584.87823
3,22,2023,1,9,8043024822.46997
3,22,2024,1,9,8110126489.77912
3,22,2025,1,9,8176166402.56283
3,22,2026,1,9,8241120786.17299
3,22,2027,1,9,8305044406.79594
3,22,2028,1,9,8367948987.9805
3,22,2029,1,9,8429939881.80617
3,22,2030,1,9,8491008536.52411
3,22,2031,1,9,8550923067.00793
3,22,2032,1,9,8609564877.05029
3,22,2033,1,9,8666927551.48736
3,22,2034,1,9,8722945463.10644
3,22,2035,1,9,8777635641.41081
3,22,2036,1,9,8830900591.31017
3,22,2037,1,9,8882619433.47882
3,22,2038,1,9,8932743841.77634
3,22,2039,1,9,8981172574.1831
3,22,2040,1,9,9027778712.57112
3,22,2041,1,9,9072442806.45195
3,22,2042,1,9,9115051329.11126
3,22,2043,1,9,9155477645.45003
3,22,2044,1,9,9193616572.83588
3,22,2045,1,9,9229523404.09196
3,22,2046,1,9,9263193869.74981
3,22,2047,1,9,9294499291.45952
3,22,2048,1,9,9323375176.97975
3,22,2049,1,9,9349777605.24839
3,22,2050,1,9,9373852105.6035
3,22,2051,1,9,9395694803.16291
3,22,2052,1,9,9415349198.54458
3,22,2053,1,9,9432809520.94655
3,22,2054,1,9,9448198582.3571
3,22,2055,1,9,9461492211.86179
3,22,2056,1,9,9472881974.69479
3,22,2057,1,9,9482630025.50569
3,22,2058,1,9,9490675778.05523
3,22,2059,1,9,9497103644.89925
3,22,2060,1,9,9501856043.744
3,22,2061,1,9,9505030206.12152
3,22,2062,1,9,9506767242.37292
3,22,2063,1,9,9507014158.88619
3,22,2064,1,9,9505621589.4065
3,22,2065,1,9,9502683316.86687
3,22,2066,1,9,9498213915.22567
3,22,2067,1,9,9492248688.35803
3,22,2068,1,9,9484720096.83596
3,22,2069,1,9,9475341401.93869
3,22,2070,1,9,9464083079.8976
3,22,2071,1,9,9451289396.63056
3,22,2072,1,9,9436889410.03945
3,22,2073,1,9,9420570453.29299
3,22,2074,1,9,9402671149.56458
3,22,2075,1,9,9383179369.36586
3,22,2076,1,9,9362012517.79786
3,22,2077,1,9,9339184749.32234
3,22,2078,1,9,9314890840.43293
3,22,2079,1,9,9289269609.89585
3,22,2080,1,9,9262221274.19401
3,22,2081,1,9,9233868627.81827
3,22,2082,1,9,9204194706.19094
3,22,2083,1,9,9173201306.62618
3,22,2084,1,9,9141111472.74635
3,22,2085,1,9,9107985091.5307
3,22,2086,1,9,9073694260.58324
3,22,2087,1,9,9038202157.37352
3,22,2088,1,9,9001611394.97272
3,22,2089,1,9,8964055060.2969
3,22,2090,1,9,8925432906.99578
3,22,2091,1,9,8885692075.37012
3,22,2092,1,9,8844610891.77404
3,22,2093,1,9,8802175160.84081
3,22,2094,1,9,8758669208.13769
3,22,2095,1,9,8713975141.5023
3,22,2096,1,9,8668173744.57345
3,22,2097,1,9,8621355864.20619
3,22,2098,1,9,8573461892.37767
3,22,2099,1,9,8524502582.67743
3,22,2100,1,9,8474715884.46783
3,22,2021,1,10,8135247521.23649
3,22,2022,1,10,8198215052.81546
3,22,2023,1,10,8268823850.44756
3,22,2024,1,10,8338889027.25242
3,22,2025,1,10,8407984939.60857
3,22,2026,1,10,8476188976.19275
3,22,2027,1,10,8543534940.7577
3,22,2028,1,10,8610037893.6271
3,22,2029,1,10,8675720160.55138
3,22,2030,1,10,8740674637.0616
3,22,2031,1,10,8804639624.33032
3,22,2032,1,10,8867427546.50082
3,22,2033,1,10,8929094560.94684
3,22,2034,1,10,8989622551.1039
3,22,2035,1,10,9048976198.00734
